Date,Stage,cell_id,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300
10/4/13,S5,203,NaN,NaN,NaN,NaN,70.28,76.54,91.39,114.30,129.46,156.20,191.43,226.65,281.04,304.15,340.03,366.66,415.50,453.89,488.57,502.59,499.97,588.96,518.25,524.92,542.17,570.38,574.71,554.15,519.58,520.39,486.68,465.15,440.55,410.70,406.56,402.18,394.95,373.87,352.69,357.28,332.73,320.95,340.44,290.19,268.64,314.22,299.68,297.15,280.25,278.81,268.13,266.07,253.07,250.78,239.77,239.58,232.33,227.60,223.30,217.29,219.07,215.47,205.53,198.39,214.81
10/4/13,S1,204,NaN,NaN,NaN,NaN,80.69,95.88,117.46,133.63,164.01,173.58,199.92,221.42,260.15,282.21,301.77,332.14,347.19,375.47,412.04,402.86,469.43,492.68,516.51,518.75,526.64,529.15,489.41,464.37,484.18,462.74,457.87,400.62,398.72,400.69,374.98,367.16,351.89,357.47,348.37,358.42,349.72,340.11,325.50,317.88,310.82,325.74,305.25,308.39,294.89,289.31,290.29,287.08,280.56,272.11,275.50,287.21,286.72,287.06,287.06,289.54,272.64,259.41,251.48,239.06,225.85
10/4/13,S4,205,NaN,NaN,NaN,NaN,108.93,117.20,123.96,137.30,154.06,166.55,179.71,179.41,203.03,205.74,218.23,234.94,250.06,258.37,290.51,281.95,274.94,300.35,332.94,367.46,374.78,356.05,369.82,348.02,329.84,319.65,303.85,314.56,298.91,298.07,284.44,294.07,286.27,281.27,290.55,246.47,243.04,254.11,251.07,251.04,257.73,247.21,224.62,213.38,207.69,210.10,200.85,204.76,194.65,192.68,188.34,189.97,190.26,178.36,176.90,181.91,175.99,169.51,173.50,166.24,157.08
10/4/13,S1,206,NaN,NaN,NaN,NaN,NaN,75.14,92.15,109.51,139.71,164.63,197.94,231.66,268.18,306.39,336.83,362.39,386.91,431.78,491.24,518.89,591.54,592.29,629.79,636.71,661.67,665.20,637.87,611.27,626.85,601.73,602.74,558.06,559.87,587.23,561.06,550.14,538.11,537.57,494.98,560.24,482.17,450.57,430.39,421.25,418.83,400.37,382.88,376.30,364.13,350.07,341.59,335.43,311.77,285.97,284.45,319.46,295.08,300.63,296.73,308.97,302.70,292.91,293.39,311.73,301.93
10/4/13,S1,207,NaN,NaN,NaN,NaN,NaN,NaN,71.90,85.62,104.53,112.24,125.02,132.78,153.25,169.53,182.89,203.65,214.76,238.26,257.11,250.73,285.12,288.04,305.96,321.03,326.66,333.78,293.58,286.88,297.84,291.37,290.02,279.16,274.55,275.49,258.89,254.83,232.23,237.18,209.26,215.95,204.37,195.63,188.85,180.57,171.61,169.06,169.84,164.93,181.10,165.78,178.97,175.06,165.59,157.64,156.23,158.60,157.56,150.67,150.12,153.99,147.00,145.44,144.95,146.53,137.93
10/4/13,S3,208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.39,117.58,132.86,136.16,166.25,187.94,205.43,220.20,256.90,280.29,306.67,330.94,340.29,365.69,375.03,407.42,425.98,462.83,475.25,452.00,469.06,441.74,454.85,445.35,427.37,411.38,412.85,396.55,371.21,363.78,347.79,340.68,339.75,331.13,326.75,300.59,277.66,272.74,270.88,255.04,263.18,243.47,235.47,241.93,243.40,245.98,239.46,223.95,227.96,207.88,201.97,199.68,194.61,196.82,187.56,182.86,180.37,184.24
10/4/13,S1,209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.69,122.73,128.39,147.40,172.14,193.21,196.86,215.91,237.11,269.34,295.43,295.01,331.52,337.32,363.73,368.82,363.52,380.68,348.20,336.85,370.66,350.49,363.46,338.24,332.93,338.86,323.81,335.94,323.00,315.81,310.74,338.15,311.00,301.21,296.36,299.90,287.98,303.87,287.52,291.00,293.98,285.57,289.65,279.45,268.81,251.47,260.53,253.95,264.63,252.06,247.14,256.00,237.65,229.85,232.34,232.08,223.29
10/4/13,S1,210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.84,137.98,154.53,168.18,183.73,195.94,204.13,220.83,253.31,292.96,309.63,371.24,373.67,418.14,437.03,442.21,448.27,415.08,394.54,402.26,377.86,378.88,349.81,344.63,339.63,319.69,307.49,299.09,281.52,280.15,274.19,264.88,252.59,251.48,242.99,240.50,234.64,223.61,239.23,217.70,213.37,231.14,198.39,178.45,167.48,161.47,162.42,173.62,158.55,166.74,157.06,158.05,145.51,141.43,141.45,136.80
10/4/13,S4,211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236.80,263.15,271.77,301.88,312.72,335.66,357.42,363.88,362.92,404.33,384.25,384.89,406.24,431.25,451.01,444.26,438.52,437.58,428.98,419.64,397.99,400.86,418.67,405.88,383.75,410.01,372.79,366.08,338.24,333.89,309.03,295.58,267.05,286.27,309.24,274.98,290.82,286.87,279.86,272.29,263.74,248.10,255.44,283.60,283.33,288.02,277.36,274.74,257.81,273.89,266.89,263.72,263.86,261.67,248.03,244.48
10/4/13,S1,212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.26,173.44,195.12,223.70,243.75,264.47,293.00,335.36,352.39,419.49,439.50,484.63,486.83,511.01,510.87,479.09,466.30,454.02,438.53,453.13,420.02,411.72,402.32,402.02,391.36,376.70,361.29,355.11,358.46,343.90,325.99,318.81,293.17,289.38,279.15,272.21,266.79,251.67,246.67,240.43,234.07,222.41,206.45,202.99,204.89,203.07,197.60,189.11,196.92,191.77,185.04,179.76,182.59,170.69
10/4/13,S5,213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157.14,164.95,184.89,198.65,214.42,231.14,260.68,273.28,288.61,314.70,341.79,350.10,381.60,411.15,391.87,405.64,388.35,390.59,377.09,372.45,365.13,333.74,343.32,312.90,316.78,304.73,300.38,291.46,283.80,269.98,288.64,254.21,254.53,246.08,231.63,241.53,229.12,248.79,223.23,218.10,202.92,200.94,199.38,207.47,199.47,192.34,185.51,185.64,186.05,192.61,172.92,184.41,178.09
10/4/13,S5,214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,256.22,276.52,308.71,344.49,366.67,380.56,403.35,441.69,448.46,491.12,516.58,529.12,542.43,571.77,545.78,564.77,529.42,549.19,550.32,562.47,544.24,531.19,547.28,513.27,533.31,517.70,533.13,511.86,522.91,501.38,513.14,514.77,491.03,512.19,492.69,496.62,467.25,474.10,467.67,452.77,425.29,424.47,423.08,423.36,409.11,395.14,391.48,381.55,370.42,362.24,295.74,317.67,322.86
10/4/13,S3,215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.29,121.48,139.71,141.72,161.36,170.62,179.33,189.88,190.27,218.82,235.51,245.70,244.31,222.19,223.14,209.75,222.06,208.33,201.45,193.76,197.38,193.82,194.67,189.01,193.83,194.42,205.48,212.24,212.58,208.83,210.13,212.37,217.42,212.05,210.99,208.85,200.14,207.74,203.60,201.73,191.05,175.83,172.81,152.92,151.64,153.61,152.67,154.85,151.35,150.52,144.28,149.64
10/4/13,S1,216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177.38,185.46,201.21,213.40,236.00,266.25,274.12,307.37,316.58,345.66,362.95,385.16,404.74,393.49,390.59,398.88,392.54,393.20,377.35,372.78,380.88,377.00,378.91,364.98,354.30,337.71,342.71,346.55,323.27,327.07,316.22,299.94,304.47,296.95,290.74,275.65,269.26,261.85,249.08,238.09,218.82,222.76,239.72,231.86,230.26,224.81,231.44,224.54,210.35,207.02,207.07,207.06
10/4/13,S5,217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.79,159.90,170.15,179.72,200.12,208.66,235.14,245.66,252.94,254.46,278.14,262.06,261.80,243.41,247.37,237.04,242.60,243.30,225.84,227.46,213.36,220.42,206.28,205.66,197.02,196.59,192.53,182.53,182.40,173.61,180.78,178.92,189.35,176.95,181.91,185.36,178.54,172.71,174.65,177.91,183.21,178.01,170.75,179.36,178.16,169.87,171.68,160.25,160.17,162.72
10/4/13,S5,218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163.95,189.62,187.00,194.25,200.43,207.51,228.71,229.70,234.80,230.80,240.69,230.35,231.77,214.54,226.20,208.26,212.74,215.49,205.50,206.69,191.98,197.82,195.57,195.81,186.80,197.59,191.48,186.14,182.85,177.62,178.86,177.31,188.65,177.78,172.59,166.96,159.15,153.79,160.62,158.41,158.93,160.00,169.14,171.06,173.06,171.88,172.01,156.16,144.22,155.93
10/4/13,S2,219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,221.22,225.67,245.37,253.40,263.81,265.02,271.02,281.24,302.31,281.73,302.34,289.38,283.92,271.74,270.59,281.73,277.98,266.44,261.72,256.99,256.50,269.85,254.60,237.08,237.69,242.09,222.68,234.60,229.01,212.04,208.82,208.60,203.23,211.96,204.00,211.89,196.34,203.86,195.08,188.54,182.23,167.96,167.90,158.13,148.62,151.94,143.88,157.52,156.75,145.27
10/4/13,S1,220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,221.39,224.76,238.03,231.27,266.85,267.94,282.06,287.36,304.62,309.84,294.52,276.17,272.98,253.39,253.89,232.20,229.98,227.87,229.45,226.93,217.80,214.71,201.66,202.21,194.26,194.70,193.17,196.20,175.45,175.02,174.79,171.83,163.07,160.10,158.22,158.72,157.76,134.60,136.88,139.28,136.81,139.82,135.15,132.68,133.58,128.74,132.47,128.68,122.92
10/4/13,S2,221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,243.70,267.90,292.11,298.26,315.90,314.30,322.06,334.42,328.64,340.99,329.52,323.83,316.94,309.55,305.64,301.05,292.24,283.66,277.54,279.09,282.11,272.08,259.24,250.61,257.18,222.61,225.21,220.41,215.34,199.20,203.49,189.74,193.80,185.14,187.63,169.58,171.50,167.58,166.96,164.10,159.30,160.57,146.51,145.18,142.48,142.99,138.84,131.03,126.82
10/4/13,S1,222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139.97,155.10,156.36,183.54,185.42,201.53,209.94,217.31,230.56,223.18,223.78,223.54,214.72,207.68,192.15,189.89,194.66,197.67,196.49,188.67,187.94,180.81,182.98,174.92,175.84,177.62,178.55,173.33,176.73,177.77,180.98,192.11,185.56,195.71,193.79,186.92,180.37,180.55,192.09,184.33,175.89,169.12,172.82,163.43,159.13,163.15,159.08,155.80
10/4/13,S3,223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,267.23,260.73,281.55,320.51,337.24,367.15,383.47,360.75,365.39,357.55,354.62,340.35,333.85,323.21,299.71,319.22,306.63,295.86,279.90,263.95,262.80,253.44,243.86,231.77,222.28,217.18,214.69,213.62,215.08,261.05,212.32,234.10,225.96,221.73,251.04,245.14,253.67,223.78,216.74,212.05,197.45,192.21,190.66,198.15,195.35,207.49
10/4/13,S5,224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168.20,196.55,201.67,205.16,216.66,219.18,209.36,213.23,197.44,198.04,188.76,188.67,182.00,175.34,180.26,163.83,170.07,159.69,163.34,157.80,158.48,152.02,150.48,148.76,142.57,145.85,138.43,139.69,133.17,135.95,135.16,128.46,125.59,123.03,121.67,124.22,120.23,119.03,119.30,118.16,119.96,117.09,109.36,106.98,115.41
10/4/13,S1,225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,325.88,322.36,334.49,333.83,359.63,374.62,380.42,374.34,383.31,378.78,396.48,374.28,363.08,361.22,343.13,333.55,321.33,281.10,270.87,276.10,289.01,283.84,278.68,263.13,250.46,242.62,234.18,231.08,225.83,219.97,219.14,218.76,221.25,206.10,206.86,210.36,214.72,206.68,194.10,199.49,177.22,165.29,161.94,157.28,141.28
10/4/13,S3,226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343.56,397.48,366.33,377.88,383.83,365.84,370.98,361.17,373.66,361.38,370.00,355.88,351.13,344.91,312.65,292.27,275.26,269.35,274.92,278.62,269.15,292.60,279.59,285.47,288.23,288.65,280.15,271.86,260.39,265.63,260.70,258.68,253.93,248.27,252.22,241.51,235.11,230.94,224.22,222.16,210.14,210.75,190.94,181.21
11/21/13,S1,227,NaN,82.98,87.74,91.81,92.10,91.84,105.66,111.88,126.18,137.70,175.99,200.57,217.81,242.52,256.48,274.25,348.96,307.76,334.19,340.17,342.23,316.84,352.61,294.82,296.71,290.50,288.67,283.39,282.86,262.35,255.01,243.88,216.34,219.41,206.71,174.44,194.96,192.02,182.75,175.28,183.83,177.21,173.13,169.49,159.31,153.39,151.98,165.81,148.06,146.24,149.14,142.96,146.90,144.33,150.20,157.96,153.78,182.65,158.56,155.52,163.95,146.41,138.22,129.74,130.57
11/21/13,S3,228,NaN,90.62,101.11,106.80,106.67,117.44,115.98,120.03,132.79,150.41,163.67,172.23,183.41,204.57,223.55,245.52,257.87,283.98,296.40,280.34,280.82,292.88,287.56,303.73,292.62,283.59,285.48,277.59,256.90,253.49,229.13,233.71,230.54,230.66,232.47,246.19,229.52,245.22,229.87,219.32,213.93,217.57,220.93,203.25,201.30,204.32,196.82,204.49,204.95,206.75,208.37,200.73,207.27,209.05,216.67,223.67,216.73,229.52,227.24,224.20,232.32,235.75,229.78,229.49,222.12
11/21/13,S3,229,NaN,92.31,97.25,97.95,95.77,98.55,94.73,94.55,98.57,119.72,126.45,126.45,136.46,138.45,152.18,168.63,154.00,165.65,182.92,179.38,191.33,220.64,226.51,261.64,273.29,293.54,309.15,319.17,324.64,318.20,300.14,302.00,299.08,290.20,282.73,286.49,255.66,269.03,252.27,246.25,236.27,222.35,230.19,222.57,206.31,201.06,209.78,202.91,197.01,192.60,196.89,187.43,191.00,188.12,186.34,185.19,173.42,163.10,170.05,151.32,153.69,147.93,143.10,142.41,138.30
11/21/13,S3,230,NaN,92.33,86.70,99.64,88.36,95.36,102.48,103.87,133.89,152.29,163.57,166.27,176.87,190.85,197.40,222.89,218.68,250.32,273.48,274.35,293.19,333.17,351.92,400.54,404.19,434.28,450.11,445.20,439.89,459.96,427.05,443.76,463.64,422.32,415.75,406.70,372.66,361.99,355.82,337.89,339.08,321.65,318.16,289.43,286.44,274.21,259.24,265.44,245.89,242.66,241.86,234.91,234.29,230.80,238.70,247.73,227.21,229.94,221.78,217.47,217.36,214.37,206.01,189.65,181.78
11/21/13,S2,231,NaN,102.46,110.59,112.93,115.89,124.47,119.66,123.62,120.61,133.79,145.78,147.66,155.76,178.40,190.20,201.03,221.43,235.43,248.32,263.53,271.95,304.76,293.87,332.43,345.57,360.82,359.26,368.19,373.57,368.16,371.54,362.65,338.85,341.95,341.65,304.71,301.02,309.82,297.10,289.56,276.19,268.36,267.04,267.82,249.03,253.57,234.51,236.07,235.33,234.26,233.74,231.64,235.71,243.09,249.51,251.58,235.02,222.1358974,207.6873508,208.5292842,197.8434238,203.1653117,199.0295699,192.4016173,188.6969697
11/21/13,S2,232,NaN,103.24,109.05,104.68,108.45,116.07,112.00,133.88,150.96,193.94,238.27,272.37,314.71,371.02,411.55,449.10,505.18,512.09,526.75,554.53,589.30,629.05,655.49,697.11,662.15,721.42,692.63,701.80,704.37,674.31,664.89,637.20,606.77,584.09,577.61,523.95,511.60,493.21,490.39,439.64,431.50,401.53,382.79,387.47,338.83,334.77,303.07,320.91,313.47,316.00,307.38,297.73,298.22,299.15,295.29,286.02,277.16,261.6764168,243.9859155,243.5603448,227.5196581,230.9021277,203.60587,202.5074946,193
11/21/13,S3,233,NaN,103.47,115.21,119.10,121.78,123.81,125.68,136.18,146.99,170.56,190.47,199.65,212.56,234.29,248.16,268.80,260.05,278.59,301.64,279.54,293.09,310.49,312.89,336.43,332.59,346.90,344.19,332.45,317.91,313.59,290.90,303.10,296.92,285.33,277.36,298.25,270.14,268.32,260.79,246.38,235.21,224.58,236.78,204.39,206.68,211.18,197.20,197.12,186.62,179.83,181.35,173.06,166.63,165.54,166.67,162.50,156.56,158.64,151.99,149.59,151.63,154.78,145.35,149.31,144.43
11/21/13,S2,234,NaN,105.16,99.18,95.68,91.67,96.12,94.20,112.42,121.17,146.76,156.60,160.65,173.85,175.48,184.92,206.54,225.18,244.57,264.38,288.65,284.95,304.49,323.17,320.01,327.05,330.67,328.58,318.14,308.64,279.48,283.74,271.84,254.18,269.10,260.15,239.62,240.03,240.13,231.94,231.21,225.41,226.96,232.02,238.29,223.17,228.87,223.30,201.51,209.52,194.49,200.92,198.59,193.31,207.97,202.90,189.10,187.86,194.8342857,178.9510309,187.2663185,181.7898734,181.4227848,172.2364532,173.513253,179.6359223
11/21/13,S1,235,NaN,106.72,104.52,102.78,95.24,100.43,109.90,124.35,140.25,144.03,155.45,166.11,182.18,206.76,221.30,242.20,263.21,281.32,284.42,284.96,277.50,303.73,266.32,281.11,261.33,244.39,226.68,219.04,219.70,197.56,185.95,188.56,176.57,178.15,175.92,173.27,175.65,166.19,159.55,165.26,159.26,156.19,154.56,155.17,139.79,133.50,121.18,126.97,123.34,117.51,115.53,111.88,113.03,115.45,111.85,116.38,109.14,111.87,111.88,103.03,103.14,103.28,106.58,101.69,96.11
11/21/13,S1,236,NaN,107.65,117.91,126.46,128.90,127.68,141.23,161.22,183.54,212.77,227.61,247.97,253.56,259.24,251.75,258.14,250.63,257.12,254.56,258.38,256.65,262.81,254.01,243.86,240.98,247.06,247.84,255.12,262.50,256.23,252.80,266.98,252.22,255.25,247.76,231.31,226.66,219.28,209.35,206.14,210.07,199.57,198.43,211.22,202.75,198.83,188.64,197.98,187.63,185.58,180.23,174.95,170.04,170.98,176.43,173.05,167.41,172.74,170.86,162.75,164.03,152.03,155.49,154.13,147.94
11/21/13,S3,237,NaN,109.65,116.83,113.73,120.02,125.51,130.93,147.48,168.64,210.40,232.99,248.83,259.45,290.42,312.66,340.64,328.99,361.41,375.32,352.03,349.89,338.03,344.06,377.62,345.07,336.95,309.86,343.89,331.39,322.14,291.88,291.93,278.80,266.13,264.20,273.88,259.06,262.65,260.28,253.38,259.69,251.49,259.24,244.56,246.50,249.87,241.43,235.38,225.41,205.34,199.57,186.42,198.61,195.85,196.91,189.40,174.41,178.71,173.69,171.65,172.57,175.61,175.63,173.89,168.17
11/21/13,S1,238,NaN,112.67,111.56,118.33,118.16,113.18,126.64,135.31,155.52,173.82,189.54,208.63,222.55,245.26,239.23,245.48,258.50,265.05,266.05,266.37,263.61,248.15,257.20,230.13,231.05,220.03,217.01,212.62,207.23,207.03,185.40,186.38,174.90,172.15,173.70,154.05,157.69,158.41,154.40,156.82,154.96,155.54,154.28,155.43,141.02,130.03,118.40,115.91,110.81,93.73,97.90,92.88,90.89,89.22,83.76,92.56,80.28,89.88,86.48,91.97,89.65,85.92,85.75,77.65,88.33
11/21/13,S1,239,NaN,113.36,125.65,133.42,134.49,138.27,148.59,164.25,193.48,207.43,218.21,230.56,242.98,266.76,263.41,275.82,278.55,279.92,275.66,270.33,285.31,279.42,270.19,274.52,275.34,260.36,246.33,267.74,261.40,252.17,253.36,250.37,237.69,240.73,235.47,226.15,224.08,219.81,203.31,210.20,202.83,206.42,213.87,231.04,235.30,252.52,259.25,268.20,268.36,274.26,280.50,280.59,269.50,254.08,277.04,269.35,247.16,248.92,267.97,249.06,248.44,235.11,226.92,217.53,213.03
11/21/13,S1,240,NaN,114.18,120.29,126.03,130.94,130.80,140.30,157.72,184.16,210.10,230.05,262.34,278.14,288.73,293.33,299.63,310.32,299.38,295.23,269.18,282.97,285.90,282.22,274.38,283.69,278.88,282.26,267.60,275.90,263.82,238.04,239.69,228.44,228.13,236.63,223.06,226.77,238.65,235.39,243.36,238.78,223.65,218.94,213.08,201.87,199.44,179.24,194.64,175.33,177.29,177.89,172.94,175.31,173.31,175.06,170.71,169.98,177.01,178.96,178.39,186.21,181.43,181.47,178.42,175.07
11/21/13,S1,241,NaN,116.54,113.49,117.79,108.92,118.62,125.17,137.08,150.24,159.12,167.52,177.88,191.45,191.81,189.69,186.54,186.30,194.07,203.53,216.60,225.18,239.22,245.79,246.37,237.64,249.23,230.51,222.42,221.99,202.46,192.52,183.36,170.24,173.07,166.69,159.09,151.05,146.10,134.57,136.77,130.62,133.15,131.67,133.75,134.87,134.03,127.82,125.77,128.30,121.91,125.28,118.92,115.64,112.12,111.96,108.47,110.80,116.71,115.85,122.40,124.50,118.86,119.68,123.11,126.66
11/21/13,S2,242,NaN,118.44,123.93,130.04,131.38,137.39,137.55,150.33,150.30,189.78,213.36,224.15,248.70,290.92,298.14,325.29,355.87,383.84,388.22,422.45,437.37,474.04,488.52,529.70,509.53,537.71,531.11,545.28,557.59,526.76,512.23,507.38,488.94,489.23,477.59,440.47,419.07,403.68,378.07,374.29,355.84,336.33,347.90,349.26,322.56,319.83,287.86,284.97,286.96,266.60,259.45,258.79,254.30,249.28,249.61,237.08,229.46,212.773639,208.4714286,206.7865169,190.7262873,194.3603352,183.7253333,178.4402985,173.4400978
11/21/13,S3,243,NaN,120.63,131.95,134.40,131.68,138.22,138.20,143.30,157.24,179.32,201.01,213.01,223.80,237.22,247.57,262.88,242.89,269.80,244.23,222.14,220.59,229.92,233.12,234.39,243.99,250.26,238.34,236.86,228.33,227.32,212.16,206.63,197.88,191.85,192.70,201.95,180.90,180.42,184.57,174.28,176.13,172.55,180.44,172.45,169.62,174.41,167.10,175.12,168.14,164.23,158.76,154.58,156.71,154.75,149.01,145.20,133.21,135.77,130.57,125.84,137.41,122.40,120.18,125.87,117.81
11/21/13,S2,244,NaN,121.12,122.33,123.57,129.97,134.80,138.89,156.55,159.03,195.36,222.18,235.29,249.27,258.02,257.38,260.61,275.02,276.06,267.94,266.24,253.35,262.77,271.02,291.28,282.69,310.16,305.07,295.20,293.56,282.31,280.39,268.33,260.00,262.46,261.90,237.46,241.35,235.54,229.48,222.91,217.58,208.10,209.15,218.91,204.24,199.93,190.39,190.97,190.25,192.10,191.88,176.97,177.00,184.23,174.96,179.60,170.89,167.117284,159.0060976,158.9151515,160.6369637,152.3976608,146.9530792,148.5243902,146.0028571
11/21/13,S3,245,NaN,124.77,133.00,138.42,137.57,146.02,147.17,163.16,187.41,226.78,256.61,266.54,272.19,282.72,298.56,310.45,305.65,322.10,328.20,308.69,291.80,329.43,298.65,302.89,277.84,293.43,286.62,272.67,270.62,265.08,230.97,240.91,244.25,220.58,219.25,233.87,216.96,223.49,221.79,210.75,212.25,207.84,215.39,210.09,210.50,225.61,216.08,232.01,233.74,231.09,236.06,212.51,212.56,190.13,193.75,199.37,181.74,182.78,172.22,160.15,158.24,152.22,141.58,139.32,137.18
11/21/13,S1,246,NaN,124.93,130.48,125.99,127.06,124.02,132.50,133.52,157.15,184.74,202.66,229.52,253.95,279.34,289.33,285.79,306.37,316.55,347.35,340.73,339.71,343.00,340.95,339.53,338.61,334.00,328.78,340.05,332.02,316.72,301.68,292.15,258.76,261.09,246.62,211.09,218.63,217.49,210.00,210.12,181.82,182.36,173.77,182.17,169.17,164.30,155.58,153.86,148.69,140.17,142.63,137.30,140.94,135.21,137.62,131.24,136.45,130.23,128.96,126.07,131.77,121.37,115.54,127.52,118.14
11/21/13,S3,247,NaN,127.91,139.82,140.06,138.72,143.61,148.30,161.57,172.89,201.52,211.40,213.20,221.86,235.29,251.20,270.28,263.04,278.65,291.65,280.31,285.83,317.33,292.37,296.20,268.06,255.50,254.11,271.08,249.11,240.38,219.08,220.89,222.41,213.80,207.43,219.07,195.68,191.20,191.68,185.08,183.83,182.32,180.37,169.90,178.45,196.34,185.95,195.56,194.99,193.66,191.81,176.07,174.70,161.50,161.42,166.00,157.31,159.08,153.41,148.67,141.24,138.05,133.40,128.59,123.42
11/21/13,S1,248,NaN,128.69,134.69,131.23,121.88,124.10,140.77,158.05,175.10,187.75,199.50,212.41,215.11,229.81,242.22,262.84,283.43,307.15,326.52,352.39,343.34,360.87,349.06,352.23,337.70,330.33,321.87,320.23,306.07,307.11,294.27,303.25,266.31,251.33,256.08,222.73,230.37,207.00,202.55,213.09,210.12,228.71,212.39,210.48,209.82,203.99,203.35,202.87,185.63,170.94,171.79,163.49,155.70,152.27,140.56,138.42,136.52,124.95,117.55,113.81,117.93,107.24,108.76,119.26,112.98
11/21/13,S2,249,NaN,129.32,139.83,142.72,144.40,154.90,151.46,155.22,154.13,173.81,174.18,178.18,193.92,197.32,214.61,232.61,249.54,251.22,262.24,268.61,293.80,291.91,301.08,327.50,342.32,333.80,334.83,336.86,341.16,327.88,319.03,306.91,291.44,292.34,302.16,279.74,290.72,261.78,249.43,249.40,242.34,239.13,228.72,229.86,213.24,226.48,200.74,200.66,199.56,197.90,202.43,192.30,196.36,195.12,192.72,186.58,182.20,174.0119332,168.2206235,168.8584615,146.5470085,148.2886905,140.8479532,136.8975904,136.3915493
11/21/13,S2,250,NaN,129.50,124.63,132.59,135.86,144.17,141.31,154.57,151.60,172.88,177.27,180.76,183.39,188.88,179.94,191.58,198.86,198.70,217.31,212.98,209.18,219.14,226.38,239.98,245.58,247.62,250.60,254.05,260.48,247.07,248.39,247.14,239.45,248.71,233.73,215.13,209.39,203.74,209.60,185.83,196.54,200.43,201.49,206.91,193.91,191.78,178.15,177.27,177.43,173.48,176.67,170.13,169.90,174.22,183.53,178.06,171.68,171.0356164,164.8306011,167.1840659,161.4600551,155.1678487,152.3640662,151.9678161,161.5810398
11/21/13,S1,251,NaN,129.93,148.51,155.43,151.02,155.45,153.61,166.80,190.58,232.35,259.70,297.16,340.14,361.75,398.10,398.69,407.60,429.76,418.31,409.22,443.37,411.92,415.39,410.50,384.11,378.11,367.22,337.70,361.90,346.00,353.02,328.62,316.70,318.60,318.64,296.94,299.08,310.61,298.83,293.50,270.57,261.87,261.60,262.90,232.79,225.90,214.57,213.21,202.76,204.53,200.13,195.16,193.33,192.16,193.01,186.05,185.64,191.20,194.44,191.90,196.40,190.83,183.54,179.10,171.30
11/21/13,S2,252,NaN,133.04,132.77,143.03,133.07,142.78,152.16,167.04,176.12,209.23,220.02,223.90,236.93,254.88,250.64,253.22,257.83,252.69,261.13,253.64,250.38,258.30,265.93,275.16,282.80,279.28,292.24,274.91,273.76,263.06,257.74,248.91,255.27,260.18,258.98,258.68,259.26,265.17,252.30,241.95,231.88,223.15,216.65,224.73,204.16,207.48,186.41,193.70,189.58,179.91,179.51,178.01,177.98,175.77,173.97,172.32,157.11,157.3636364,144.7574124,148.9455041,145.2430168,145.776,144.8038147,144.6206897,136.3333333
